id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
42953,UODD,medium_airport,Dikson Airport,73.517807,80.379669,47,AS,RU,RU-KYA,Dikson,no,UODD,DKS,UODD,,,https://en.wikipedia.org/wiki/Dikson_Airport,Аэропорт Диксон
6509,UOHH,medium_airport,Khatanga Airport,71.97810363769531,102.49099731445312,95,AS,RU,RU-KYA,Khatanga,yes,UOHH,HTG,UOHH,,,https://en.wikipedia.org/wiki/Khatanga_Airport,
42958,UOIG,medium_airport,Svetlogorsk Airport,66.839996,88.403336,394,AS,RU,RU-KYA,Svetlogorsk,no,,SES,UOIG,,,https://en.wikipedia.org/wiki/Svetlogorsk_Airport,
31660,UOII,medium_airport,Igarka Airport,67.437202,86.621902,82,AS,RU,RU-KYA,Igarka,yes,UOII,IAA,UOII,,,https://en.wikipedia.org/wiki/Igarka_Airport,
6510,UOOO,large_airport,Alykel International Airport,69.307951,87.325906,574,AS,RU,RU-KYA,Norilsk,yes,UOOO,NSK,UOOO,,https://www.airport-norilsk.ru/,https://en.wikipedia.org/wiki/Norilsk_Alykel_Airport,
32547,UOTT,small_airport,Turukhansk Airport,65.797203,87.935303,128,AS,RU,RU-KYA,Turukhansk,yes,UOTT,THX,UOTT,,,https://en.wikipedia.org/wiki/Turukhansk_Airport,
6511,URKA,medium_airport,Anapa Vityazevo Airport,45.002102,37.347301,174,EU,RU,RU-KDA,Krasnyi Kurgan,yes,URKA,AAQ,URKA,,https://www.aaqaero.ru/en/,https://en.wikipedia.org/wiki/Anapa_Airport,Vityazevo Airport
31522,URKG,medium_airport,Gelendzhik Airport,44.5820926295,38.0124807358,98,EU,RU,RU-KDA,Gelendzhik,yes,URKG,GDZ,URKG,,http://basel.aero/en/gelendjik/,https://en.wikipedia.org/wiki/Gelendzhik_Airport,Аэропорт Геленджик
6512,URKK,large_airport,Krasnodar Pashkovsky International Airport,45.034465,39.174215,118,EU,RU,RU-KDA,Krasnodar,yes,URKK,KRR,URKK,,https://krr.aero/en/,https://en.wikipedia.org/wiki/Pashkovsky_Airport,"Pashkovskiy Airport, Pashkovsky Airport"
42924,URMG,large_airport,Akhmat Kadyrov Grozny International Airport,43.388106,45.699772,548,AS,RU,RU-CE,Grozny,yes,URMG,GRV,URMG,,,https://en.wikipedia.org/wiki/Grozny_Airport,"Grozny North, Grozny Severny, Grozny, Аэропорт Грозный Северный, Аэропорт Грозный"
6513,URML,large_airport,Makhachkala Uytash International Airport,42.816799,47.652302,12,AS,RU,RU-DA,Makhachkala,yes,URML,MCX,URML,,,https://en.wikipedia.org/wiki/Uytash_airport,
6514,URMM,large_airport,Mineralnye Vody Airport,44.225101,43.081902,1054,EU,RU,RU-STA,Mineralnyye Vody,yes,URMM,MRV,URMM,,,https://en.wikipedia.org/wiki/Mineralnye_Vody_Airport,
6515,URMN,medium_airport,Nalchik Airport,43.512901,43.6366,1461,EU,RU,RU-KB,Nalchik,yes,URMN,NAL,URMN,,,https://en.wikipedia.org/wiki/Nalchik_Airport,"УРМН, Нальчик"
6516,URMO,medium_airport,Vladikavkaz Beslan International Airport,43.205101,44.606602,1673,EU,RU,RU-SE,Beslan,yes,URMO,OGZ,URMO,,,https://en.wikipedia.org/wiki/Beslan_Airport,"Beslan Airport, Аэропорт Беслан, Аэропорт Владикавказ"
43689,URMS,medium_airport,Magas Airport,43.323268,45.012568,1165,AS,RU,RU-IN,Sunzha,yes,URMS,IGT,URMS,,,https://en.wikipedia.org/wiki/Magas_Airport,"Sleptsovskaya Airport, Ingushetiya Airport, Ingushetia Airport, Аэропорт Магас, Аэропорт Слепцовская, Аэропорт Ингушетия, Nazran"
6517,URMT,medium_airport,Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,1486,EU,RU,RU-STA,Stavropol,yes,URMT,STW,URMT,,,https://en.wikipedia.org/wiki/Stavropol_Shpakovskoye_Airport,
326363,URRP,large_airport,Platov International Airport,47.493888,39.924722,213,EU,RU,RU-ROS,Rostov-on-Don,yes,URRP,ROV,URRP,,,https://en.wikipedia.org/wiki/Platov_International_Airport,"УРРП, Международный аэропорт Платов"
44865,URRT,medium_airport,Taganrog Yuzhny Airport,47.1983333,38.8491667,117,EU,RU,RU-ROS,Taganrog,yes,URRT,TGK,URRT,,http://www.beriev.com/rus/airport.html,https://ru.wikipedia.org/wiki/Таганрог-Южный_(аэропорт),"Taganrog South Airport, Аэропорт Таганрог Южный"
6519,URSS,large_airport,Sochi International Airport,43.449902,39.9566,89,EU,RU,RU-KDA,Sochi,yes,URSS,AER,URSS,,https://aer.aero/en,https://en.wikipedia.org/wiki/Sochi_International_Airport,"Adler Airport, Black Sea, Международный Аэропорт Сочи"
6520,URWA,large_airport,Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511,-65,AS,RU,RU-AST,Astrakhan,yes,URWA,ASF,URWA,,http://xn--80aaaa9dcahhdbllc1cxhc.xn--p1ai/,https://en.wikipedia.org/wiki/Narimanovo_Airport,"Astrahan Airport, Narimanovo Airport, Аэропорт Астрахань, Аэропорт Нариманово"
6521,URWI,medium_airport,Elista Airport,46.3739013671875,44.33089828491211,501,EU,RU,RU-KL,Elista,yes,URWI,ESL,URWI,,,https://en.wikipedia.org/wiki/Elista_Airport,
6522,URWW,large_airport,Volgograd International Airport,48.78134,44.339194,482,EU,RU,RU-VGG,Volgograd,yes,URWW,VOG,URWW,,,https://en.wikipedia.org/wiki/Volgograd_International_Airport,"Gumrak Airport, Аэропорт Волгоград, Аэропорт Гумрак"
524739,US-8450,small_airport,Pilot Station Airport,61.96169,-162.941944,473,NA,US,US-AK,Pilot Station,yes,,PQS,0AK,0AK,,https://en.wikipedia.org/wiki/Pilot_Station_Airport,AK10
26370,USCC,large_airport,Kurchatov Chelyabinsk International Airport,55.303141,61.504927,769,AS,RU,RU-CHE,Chelyabinsk,yes,USCC,CEK,USCC,,http://cekport.ru/,https://en.wikipedia.org/wiki/Chelyabinsk_Airport,"УСЦЦ, Челябинск, Balandino, Balandino Airport"
26371,USCM,large_airport,Magnitogorsk International Airport,53.391991,58.755235,1430,AS,RU,RU-BA,Magnitogorsk,yes,USCM,MQF,USCM,,,https://en.wikipedia.org/wiki/Magnitogorsk_International_Airport,
327554,USDA,medium_airport,Sabetta International Airport,71.219167,72.052222,46,AS,RU,RU-YAN,Sabetta,yes,USDA,SBT,USDA,,,https://en.wikipedia.org/wiki/Sabetta_International_Airport,"Oil & Gas, Yamal LNG project, Sabetta terminal port, NOVATEK"
343470,USDB,medium_airport,Bovanenkovo Airport,70.315278,68.333611,24,AS,RU,RU-YAN,Bovanenkovo,yes,USDB,BVJ,USDB,,https://avia.gazprom.com/about/airports/bovanenkovo/,https://en.wikipedia.org/wiki/Bovanenkovo_Airport,"HELIOPS, GAZPROM, LNG"
26372,USDD,medium_airport,Salekhard Airport,66.5907974243164,66.61100006103516,218,AS,RU,RU-YAN,Salekhard,yes,USDD,SLY,USDD,,,https://en.wikipedia.org/wiki/Salekhard_Airport,
43693,USHB,medium_airport,Berezovo Airport,63.92100143432617,65.03050231933594,98,AS,RU,RU-KHM,,no,,EZV,USHB,,,,"Beryozovo Airport, Аэропорт Березово, Аэропорт Берёзово"
26373,USHH,medium_airport,Khanty Mansiysk Airport,61.0285,69.086098,76,AS,RU,RU-KHM,Khanty-Mansiysk,yes,USHH,HMA,USHH,,,https://en.wikipedia.org/wiki/Khanty-Mansiysk_Airport,
42944,USHN,medium_airport,Nyagan Airport,62.110001,65.614998,361,EU,RU,RU-KHM,Nyagan,yes,USHN,NYA,USHN,,,https://en.wikipedia.org/wiki/Nyagan_Airport,"УСХН, Аэропорт Нягань"
43692,USHQ,medium_airport,Beloyarskiy Airport,63.686901,66.698601,82,EU,RU,RU-KHM,,yes,USHQ,EYK,USHQ,,,https://en.wikipedia.org/wiki/Beloyarsk_Airport,"Beloyarsky Airport, Аэропорт Белоярский, УСХЯ"
32554,USHS,medium_airport,Sovetskiy Airport,61.326622009277344,63.60191345214844,351,AS,RU,RU-KHM,Sovetskiy,yes,USHS,OVS,USHS,,,https://en.wikipedia.org/wiki/Sovetsky_Tyumenskaya,"Sovyetskiy Airport, Sovyetsky Airport, Sovetsky Airport, Аэропорт Советский"
32548,USHU,medium_airport,Uray Airport,60.103298,64.826698,190,AS,RU,RU-KHM,Uray,yes,USHU,URJ,USHU,,,https://en.wikipedia.org/wiki/Uray_Airport,Urai
31670,USII,medium_airport,Izhevsk Airport,56.834524,53.462172,531,AS,RU,RU-UD,Izhevsk,yes,USII,IJK,USII,,,https://en.wikipedia.org/wiki/Izhevsk_Airport,Аэропорт Ижевск
42945,USKK,medium_airport,Pobedilovo Airport,58.503883,49.347831,479,EU,RU,RU-KIR,Kirov,yes,USKK,KVX,USKK,,http://www.pobedilovo.com/,https://en.wikipedia.org/wiki/Pobedilovo_Airport,Аэропорт Победилово
35175,USMM,medium_airport,Nadym Airport,65.48090362548828,72.69889831542969,49,AS,RU,RU-YAN,Nadym,yes,USMM,NYM,USMM,,,https://en.wikipedia.org/wiki/Nadym_Airport,Аэропорт Надым
32057,USMU,medium_airport,Novy Urengoy Airport,66.06939697265625,76.52030181884766,210,AS,RU,RU-YAN,Novy Urengoy,yes,USMU,NUX,USMU,,,https://en.wikipedia.org/wiki/Novy_Urengoy_Airport,
26374,USNN,large_airport,Nizhnevartovsk Airport,60.949299,76.483597,177,AS,RU,RU-KHM,Nizhnevartovsk,yes,USNN,NJC,USNN,,,https://en.wikipedia.org/wiki/Nizhnevartovsk_Airport,
26375,USPP,large_airport,Perm International Airport,57.914501,56.021198,404,AS,RU,RU-PER,Perm,yes,USPP,PEE,USPP,,http://www.aviaperm.ru/,https://en.wikipedia.org/wiki/Perm_International_Airport,Bolshoye Savino
26376,USRK,medium_airport,Kogalym International Airport,62.190399169921875,74.53379821777344,220,AS,RU,RU-KHM,Kogalym,yes,USRK,KGP,USRK,,,https://en.wikipedia.org/wiki/Kogalym_International_Airport,
42943,USRN,medium_airport,Nefteyugansk Airport,61.108299,72.650002,115,AS,RU,RU-KHM,Nefteyugansk,yes,USRN,NFG,USRN,,http://www.nuatc.ru/,https://en.wikipedia.org/wiki/Nefteyugansk_Airport,Аэропорт Нефтеюганск
35176,USRO,medium_airport,Noyabrsk Airport,63.18330001831055,75.2699966430664,446,AS,RU,RU-YAN,Noyabrsk,yes,USRO,NOJ,USRO,,,https://en.wikipedia.org/wiki/Noyabrsk_Airport,
26377,USRR,large_airport,Surgut International Airport,61.340501,73.405782,200,AS,RU,RU-KHM,Surgut,yes,USRR,SGC,USRR,,,https://en.wikipedia.org/wiki/Surgut_Airport,
26378,USSS,large_airport,Koltsovo Airport,56.743099212646,60.802700042725,764,AS,RU,RU-SVE,Yekaterinburg,yes,USSS,SVX,USSS,,http://www.koltsovo.ru/en/,https://en.wikipedia.org/wiki/Koltsovo_Airport,
342469,USTJ,medium_airport,Tobolsk Remezov Airport,58.059712,68.347997,167,AS,RU,RU-TYU,Tobolsk,yes,,RMZ,USTJ,,https://rmz.aero/,https://en.wikipedia.org/wiki/Tobolsk_Remezov_Airport,"Tobolsk New, Ремезов, УСТЙ"
26379,USTR,large_airport,Roshchino International Airport,57.178984,65.327696,378,AS,RU,RU-TYU,Tyumen,yes,USTR,TJM,USTR,,,https://en.wikipedia.org/wiki/Roschino_International_Airport,"УСТР, Тюмень, Рощино, D. I. Mendeleev, Д. И. Менделеева"
31773,USUU,medium_airport,Kurgan Airport,55.4753,65.415604,240,AS,RU,RU-KGN,Kurgan,yes,USUU,KRO,USUU,,,https://en.wikipedia.org/wiki/Kurgan_Airport,
26380,UTAA,large_airport,Ashgabat International Airport,37.986801,58.361,692,AS,TM,TM-S,Ashgabat,yes,UTAA,ASB,UTAA,,,https://en.wikipedia.org/wiki/Ashgabat_International_Airport,Saparmurat Turkmenbashy International Airport
26381,UTAK,medium_airport,Turkmenbaşy International Airport,40.062833,53.005085,279,AS,TM,TM-B,Turkmenbaşy,yes,UTAK,KRW,UTAK,,https://turkmenbashiairport.gov.tm/,https://en.wikipedia.org/wiki/Turkmenbashi_International_Airport,"Turkmenbashi, Krasnovodsk, Красноводск"
26382,UTAM,medium_airport,Mary International Airport,37.62353,61.895668,728,AS,TM,TM-M,Mary,yes,UTAM,MYP,UTAM,,https://www.maryairport.gov.tm/,https://en.wikipedia.org/wiki/Mary_International_Airport,
26383,UTAT,large_airport,Dashoguz International Airport,41.759853,59.836149,272,AS,TM,TM-D,Daşoguz,yes,UTAT,TAZ,UTAT,,https://dashoguzairport.gov.tm/,https://en.wikipedia.org/wiki/Da%C5%9Foguz_Airport,"Tashauz Airport, Dashkhovuz, Dashhowuz, Daşoguz, Dasoguz, Дашогуз"
26384,UTAV,large_airport,Türkmenabat International Airport,38.930662,63.563982,649,AS,TM,TM-L,Türkmenabat,yes,UTAV,CRZ,UTAV,,,https://en.wikipedia.org/wiki/Turkmenabat_International_Airport,"Turkmenabad Airport, Chardzhou Airport, Аэропорт Туркменабат, Аэропорт Туркменабад, Аэропорт Чарджоу, چهارجوی"
26385,UTDD,large_airport,Dushanbe International Airport,38.543746,68.822977,2575,AS,TJ,TJ-DU,Dushanbe,yes,UTDD,DYU,UTDD,,https://airport.tj/index.php/en,https://en.wikipedia.org/wiki/Dushanbe_International_Airport,
6377,UTDK,large_airport,Kulob International Airport,37.988098,69.805,2293,AS,TJ,TJ-KT,Kulob,yes,UTDK,TJU,UTDK,,https://airport-kulob.tj/en,https://en.wikipedia.org/wiki/Kulob_International_Airport,Kuylab
26386,UTDL,large_airport,Khujand International Airport,40.215401,69.694702,1450,AS,TJ,TJ-SU,Khujand,yes,UTDL,LBD,UTDL,,,https://en.wikipedia.org/wiki/Khudzhand_Airport,"Khodjend, Khodzhent, Leninabad, Khudzhand"
32556,UTDT,large_airport,Bokhtar International Airport,37.866315,68.864475,1473,AS,TJ,TJ-KT,Bokhtar,yes,UTDT,KQT,UTDT,,,https://en.wikipedia.org/wiki/Bokhtar_International_Airport,"Kurgan-Tube, Qurghonteppa"
32038,UTFN,large_airport,Namangan International Airport,40.984622,71.5578,1555,AS,UZ,UZ-NG,Namangan,yes,UZFN,NMA,UZFN,,,https://en.wikipedia.org/wiki/Namangan_Airport,"UTFN, UTKN"
30672,UTKA,medium_airport,Andijan International Airport,40.727699,72.293999,1515,AS,UZ,UZ-AN,Andijan,yes,UZFA,AZN,UZFA,,,https://en.wikipedia.org/wiki/Andizhan_Airport,"UTFA, UTKA, Andijan Airport, Andizhan Airport, Andijon Airport"
31118,UTKF,medium_airport,Fergana International Airport,40.358799,71.745003,1980,AS,UZ,UZ-FA,Fergana,yes,UZFF,FEG,UZFF,,,https://en.wikipedia.org/wiki/Fergana_International_Airport,"UTFF, UTKF"
32013,UTNN,large_airport,Nukus International Airport,42.4884,59.623299,246,AS,UZ,UZ-QR,Nukus,yes,UZNN,NCU,UTNN,,,https://en.m.wikipedia.org/wiki/Nukus_Airport,Nokis
26387,UTNU,large_airport,Urgench International Airport,41.58274,60.64338,320,AS,UZ,UZ-XO,Urgench,yes,UZNU,UGC,UZNU,,,https://en.wikipedia.org/wiki/Urgench_Airport,UTNU
32561,UTSA,medium_airport,Navoi International Airport,40.117599,65.172658,1140,AS,UZ,UZ-NW,Navoi,yes,UZSA,NVI,UZSA,,,https://en.wikipedia.org/wiki/Navoi_International_Airport,UTSA
26388,UTSB,large_airport,Bukhara International Airport,39.775319,64.482279,751,AS,UZ,UZ-BU,Bukhara,yes,UZSB,BHK,UZSB,,,https://en.wikipedia.org/wiki/Bukhara_International_Airport,"UTSB, Buhara, Buxoro"
26417,UTSK,small_airport,Karshi Airport,38.802246,65.773068,1230,AS,UZ,UZ-QA,Karshi,yes,UZSK,KSQ,UTSK,UT1N,,https://en.wikipedia.org/wiki/Karshi_Airport,Qarshi Airport
26390,UTSS,large_airport,Samarkand International Airport,39.701842,66.981467,2224,AS,UZ,UZ-SA,Samarkand,yes,UZSS,SKD,UZSS,,,https://en.wikipedia.org/wiki/Samarkand_Airport,UTSS
26391,UTST,medium_airport,Termez Airport,37.287261,67.311869,1027,AS,UZ,UZ-SU,Termez,yes,UZST,TMJ,UTST,,,https://en.wikipedia.org/wiki/Termez_Airport,
41687,UTTP,medium_airport,Tashkent-Khumo International Airport,41.312889,69.395535,1574,AS,UZ,UZ-TO,Tashkent,yes,UZTP,TVT,UZTP,,,https://uz.wikipedia.org/wiki/Toshkent-sharqiy_aerodromi,"Tashkent Vostochny Airport, Tashkent East, Humo"
26392,UTTT,large_airport,Tashkent International Airport,41.2579,69.281197,1417,AS,UZ,UZ-TO,Tashkent,yes,UZTT,TAS,UZTT,,,https://en.wikipedia.org/wiki/Tashkent_International_Airport,UTTT
598248,UTTZ,medium_airport,Zomin Airport,40.01402,68.41103,1760,AS,UZ,UZ-JI,Zomin,yes,UZTZ,OMN,UZTZ,,,https://en.wikipedia.org/wiki/Zomin_Airport,"UTTZ, Zaamin"
31761,UUBA,medium_airport,Kostroma Sokerkino Airport,57.796902,41.019402,446,EU,RU,RU-KOS,Kostroma,yes,UUBA,KMW,UUBA,,http://www.kmtn.ru/~koao/,https://en.wikipedia.org/wiki/Kostroma_Airport,Аэропорт Кострома Сокеркино
42934,UUBC,medium_airport,Grabtsevo Airport,54.5499992371,36.3666687012,656,EU,RU,RU-KLU,Kaluga,no,UUBC,KLF,UUBC,,,https://en.wikipedia.org/wiki/Grabtsevo_Airport,Аэропорт Грабцево
31690,UUBI,medium_airport,Ivanovo South Airport,56.93939971923828,40.940799713134766,410,EU,RU,RU-IVA,Ivanovo,yes,UUBI,IWA,UUBI,,,https://en.wikipedia.org/wiki/Ivanovo_Yuzhny_Airport,"Ivanovo Yuzhniy Airport, Ivanovo Yuzhny Airport, Аэропорт Иваново Южный"
32241,UUBK,medium_airport,Staroselye Airport,58.104198,38.929401,423,EU,RU,RU-YAR,Rybinsk,yes,UUBK,RYB,UUBK,,,https://en.wikipedia.org/wiki/Staroselye_Airport,"Аэропорт Староселье, ЬУБК"
26393,UUBP,medium_airport,Bryansk International Airport,53.214403,34.175965,663,EU,RU,RU-BRY,Bryansk,yes,UUBP,BZK,UUBP,,https://bzk.aero/,https://en.wikipedia.org/wiki/Bryansk_International_Airport,"Аэропорт Брянск, УУБП"
42967,UUBW,large_airport,Zhukovsky International Airport,55.553299,38.150002,377,EU,RU,RU-MOS,Moscow,yes,UUBW,ZIA,UUBW,,http://zia.aero/,https://en.wikipedia.org/wiki/Zhukovsky_International_Airport,"Аэропорт Раменское, Zhukovsky Air Base, Gromov Flight Research Institute, Лётно-исследовательский институт имени М. М. Громова, ЛИИ, Ramenskoye, Ramenskoye Airport"
26394,UUDD,large_airport,Domodedovo International Airport,55.408798,37.9063,588,EU,RU,RU-MOS,Moscow,yes,UUDD,DME,UUDD,,http://www.domodedovo.ru/en/,https://en.wikipedia.org/wiki/Domodedovo_International_Airport,"MOW, Аэропорт Домоде́дово"
26395,UUDL,large_airport,Golden Ring Yaroslavl International Airport,57.560699,40.157398,287,EU,RU,RU-YAR,Tunoshna,yes,UUDL,IAR,UUDL,,,https://en.wikipedia.org/wiki/Tunoshna,
26396,UUEE,large_airport,Sheremetyevo International Airport,55.976858,37.41121,622,EU,RU,RU-MOS,Moscow,yes,UUEE,SVO,UUEE,,http://svo.aero/,https://en.wikipedia.org/wiki/Sheremetyevo_International_Airport,"УУЕЕ, Москва, MOW, Международный аэропорт Шереметьево, Alexander S. Pushkin"
26397,UUEM,medium_airport,Migalovo Air Base,56.82469940185547,35.7577018737793,469,EU,RU,RU-TVE,Tver,no,UUEM,KLD,UUEM,,,https://en.wikipedia.org/wiki/Migalovo,
34969,UUMU,medium_airport,Chkalovskiy Air Base,55.8783,38.061699,499,EU,RU,RU-MOS,Moscow,no,UUMU,CKL,UUMU,,,https://en.wikipedia.org/wiki/Chkalovsky_Airport,"Chkalovsky Airport, Аэродром Чкаловский"
26398,UUOB,medium_airport,Belgorod International Airport,50.643798828125,36.5900993347168,735,EU,RU,RU-BEL,Belgorod,yes,UUOB,EGO,UUOB,,,https://en.wikipedia.org/wiki/Belgorod_Airport,
26399,UUOK,medium_airport,Kursk East Airport,51.7505989074707,36.29560089111328,686,EU,RU,RU-KRS,Kursk,yes,UUOK,URS,UUOK,,,https://en.wikipedia.org/wiki/Kursk_Vostochny_Airport,Kursk Vostochny Airport
31846,UUOL,medium_airport,Lipetsk Airport,52.70280075073242,39.53779983520508,584,EU,RU,RU-LIP,Lipetsk,yes,UUOL,LPK,UUOL,,,https://en.wikipedia.org/wiki/Lipetsk_Airport,
26400,UUOO,medium_airport,Voronezh International Airport,51.814324,39.230948,514,EU,RU,RU-VOR,Voronezh,yes,UUOO,VOZ,UUOO,,,https://en.wikipedia.org/wiki/Voronezh_International_Airport,"УУОО, Chertovitskoye Airport, Chertovitskoe Airport, Аэропорт Воронеж, Аэропорт Чертовицкое"
32427,UUOT,medium_airport,Donskoye Airport,52.806099,41.4828,413,EU,RU,RU-TAM,Tambov,no,UUOT,TBW,UUOT,,,https://en.wikipedia.org/wiki/Tambov_Donskoye_Airport,
26401,UUWW,large_airport,Vnukovo International Airport,55.591499,37.261501,685,EU,RU,RU-MOW,Moscow,yes,UUWW,VKO,UUWW,,https://vnukovo.ru/en/,https://en.wikipedia.org/wiki/Vnukovo_International_Airport,"MOW, Международный аэропорт Внуково"
32506,UUYH,medium_airport,Ukhta Airport,63.566898,53.804699,482,AS,RU,RU-KO,Ukhta,yes,UUYH,UCT,UUYH,,,https://en.wikipedia.org/wiki/Ukhta_Airport,
42946,UUYI,medium_airport,Inta Airport,66.053372,60.105786,184,EU,RU,RU-KO,Inta,no,UUYI,INA,UUYI,,,https://en.wikipedia.org/wiki/Inta_Airport,Аэропорт Инта
32154,UUYP,medium_airport,Pechora Airport,65.121101,57.130798,98,EU,RU,RU-KO,Pechora,yes,UUYP,PEX,UUYP,,,https://en.wikipedia.org/wiki/Pechora_Airport,
32555,UUYS,medium_airport,Usinsk Airport,66.0047,57.367199,262,AS,RU,RU-KO,Usinsk,yes,UUYS,USK,UUYS,,,https://en.wikipedia.org/wiki/Usinsk_Airport,
32581,UUYW,medium_airport,Vorkuta Airport,67.488602,63.993099,604,AS,RU,RU-KO,Vorkuta,yes,UUYW,VKT,UUYW,,,https://en.wikipedia.org/wiki/Vorkuta_Airport,
42949,UUYX,medium_airport,Ust-Tsylma Airport,65.437294,52.200336,262,AS,RU,RU-KO,Ust-Tsylma,no,UUYX,UTS,UUYX,,,https://en.wikipedia.org/wiki/Ust-Tsylma_Airport,"Ust-Tsilma, Усть-Цильма"
26402,UUYY,medium_airport,Syktyvkar Airport,61.64699935913086,50.84510040283203,342,EU,RU,RU-KO,Syktyvkar,yes,UUYY,SCW,UUYY,,,https://en.wikipedia.org/wiki/Syktyvkar_Airport,
26403,UWGG,large_airport,Nizhny Novgorod / Strigino International Airport,56.227351,43.785152,256,EU,RU,RU-NIZ,Nizhny Novgorod,yes,UWGG,GOJ,UWGG,,http://www.airportnn.ru/en/,https://en.wikipedia.org/wiki/Nizhny_Novgorod_International_Airport,"УВГГ, ЬВГГ, Нижний Новгород / Стригино"
35174,UWKB,medium_airport,Bugulma Airport,54.641184,52.800229,991,AS,RU,RU-TA,Bugulma,yes,UWKB,UUA,UWKB,,,https://en.wikipedia.org/wiki/Bugulma_Airport,"УВКБ, Аэропорт Бугульма"
26404,UWKD,large_airport,Kazan International Airport,55.606201,49.278702,411,AS,RU,RU-TA,Kazan,yes,UWKD,KZN,UWKD,,http://www.kazan.aero/en/,https://en.wikipedia.org/wiki/Kazan_International_Airport,"УВКД, Казань"
26405,UWKE,medium_airport,Begishevo Airport,55.564701,52.092499,643,AS,RU,RU-TA,Nizhnekamsk,yes,UWKE,NBC,UWKE,,,https://en.wikipedia.org/wiki/Begishevo_Airport,"УВКЕ, Бегишево, Нижнекамск"
31707,UWKJ,medium_airport,Yoshkar-Ola Airport,56.7006,47.904701,348,AS,RU,RU-ME,Yoshkar-Ola,no,UWKJ,JOK,UWKJ,,,https://en.wikipedia.org/wiki/Yoshkar-Ola_Airport,Аэропорт Йошкар-Ола
26406,UWKS,medium_airport,Cheboksary Airport,56.090302,47.347301,558,AS,RU,RU-CU,Cheboksary,yes,UWKS,CSY,UWKS,,,https://en.wikipedia.org/wiki/Cheboksary_Airport,"УВКС, ЬВКС, Чебоксары"
35104,UWLL,medium_airport,Ulyanovsk Baratayevka Airport,54.27016,48.225569,449,EU,RU,RU-ULY,Ulyanovsk,yes,UWLL,ULV,UWLL,,http://ulk.aero/,https://en.wikipedia.org/wiki/Ulyanovsk_Baratayevka_Airport,
26407,UWLW,medium_airport,Ulyanovsk Vostochny Airport,54.401001,48.8027,252,AS,RU,RU-ULY,Cherdakly,yes,UWLW,ULY,UWLW,,,https://en.wikipedia.org/wiki/Ulyanovsk_Vostochny_Airport,Ulyanovsk Vostochny Airport
26408,UWOO,medium_airport,Orenburg Central Airport,51.792668,55.457229,387,AS,RU,RU-ORE,Orenburg,yes,UWOO,REN,UWOO,,http://www.airoport.orenair.ru/,https://en.wikipedia.org/wiki/Orenburg_Tsentralny_Airport,"Orenburg Tsentralny Airport, Аэропорт Центральный"
26409,UWOR,medium_airport,Orsk Airport,51.072498,58.5956,909,AS,RU,RU-ORE,Orsk,yes,UWOR,OSW,UWOR,,,https://en.wikipedia.org/wiki/Orsk_Airport,
